,,,,,,,,,,
,,,,,,,,,,
,,Year,City,Industry,Qtr 1 Wages,Qtr 2 Wages,Qtr 3 Wages,Qtr 4 Wages,Total Annual Wages,Confidential
,,2010,Coachella,Federal Government,*****,*****,*****,*****,*****,/1/
,,2010,Coachella,Local Government,29854461,28290125,24419658,25703044,108267288,
,,2010,Coachella,Not Elsewhere Classified,95610,72430,72997,77926,318963,
,,2010,Desert Hot Spr,"Agriculture, Forestry, Fishing and Hunting",*****,*****,*****,*****,*****,/1/
,,2010,Desert Hot Spr,"Mining, Quarrying, and Oil and Gas Extraction",*****,*****,*****,*****,*****,/1/
,,2010,Desert Hot Spr,Construction,1308927,1484065,1855000,1660689,6308681,
,,2010,Desert Hot Spr,Manufacturing,*****,*****,*****,*****,*****,/1/
,,2010,Desert Hot Spr,Wholesale Trade,64137,64109,75996,94178,298420,
,,2010,Desert Hot Spr,Retail Trade,2710334,2930023,2780930,2945348,11366635,
,,2010,Desert Hot Spr,Transportation and Warehousing,271802,310552,286145,360736,1229235,
,,2010,Desert Hot Spr,Information,114271,101472,116634,116499,448876,
,,2010,Desert Hot Spr,Finance and Insurance,2580897,3156410,4096614,5261007,15094928,
,,2010,Desert Hot Spr,Real Estate and Rental and Leasing,401847,378009,347445,528186,1655487,
,,2010,Desert Hot Spr,"Professional, Scientific, and Technical Services",262410,268513,228853,327560,1087336,
,,2010,Desert Hot Spr,Administrative and Support and Waste Management and Remediation Services,487442,452905,428651,451897,1820895,
,,2010,Desert Hot Spr,Health Care and Social Assistance,2009177,2033732,1984921,2173691,8201521,
,,2010,Desert Hot Spr,"Arts, Entertainment, and Recreation",*****,*****,*****,*****,*****,/1/
,,2010,Desert Hot Spr,Accommodation and Food Services,3086847,3175066,2764226,3447672,12473811,
,,2010,Desert Hot Spr,Other Services (except Public Administration),1347575,1578245,1456982,1388997,5771799,
,,2010,Desert Hot Spr,Federal Government,*****,*****,*****,*****,*****,/1/
,,2010,Desert Hot Spr,Local Government,12476543,10313504,6028603,7843629,36662279,
,,2010,Desert Hot Spr,Not Elsewhere Classified,89822,51513,59578,346418,547331,
,,2010,Indian Wells,Construction,158517,158774,249195,193079,759565,
,,2010,Indian Wells,Manufacturing,70393,82858,73184,89158,315593,
,,2010,Indian Wells,Wholesale Trade,*****,*****,*****,*****,*****,/1/
,,2010,Indian Wells,Retail Trade,186995,178836,172071,213857,751759,
,,2010,Indian Wells,Transportation and Warehousing,*****,*****,*****,*****,*****,/1/
,,2010,Indian Wells,Information,*****,*****,*****,*****,*****,/1/
,,2010,Indian Wells,Finance and Insurance,7828713,6412147,6549729,7304687,28095276,
,,2010,Indian Wells,Real Estate and Rental and Leasing,*****,*****,*****,*****,*****,/1/
,,2010,Indian Wells,"Professional, Scientific, and Technical Services",2048171,16411385,2123231,2461464,23044251,
,,2010,Indian Wells,Administrative and Support and Waste Management and Remediation Services,1079376,1140598,1020989,1250148,4491111,
,,2010,Indian Wells,Health Care and Social Assistance,1265727,1525787,1288373,1929743,6009630,
,,2010,Indian Wells,"Arts, Entertainment, and Recreation",9244025,8883157,5255413,8997898,32380493,
,,2010,Indian Wells,Accommodation and Food Services,9224864,9133714,8268367,9240894,35867839,
,,2010,Indian Wells,Other Services (except Public Administration),1133356,1282542,1027370,1243359,4686627,
,,2010,Indian Wells,Local Government,*****,*****,*****,*****,*****,/1/
,,2010,Indian Wells,Not Elsewhere Classified,44224,46606,30318,31326,152474,
,,2010,Indio,"Agriculture, Forestry, Fishing and Hunting",3797243,7007707,6969417,6152737,23927104,
,,2010,Indio,"Mining, Quarrying, and Oil and Gas Extraction",*****,*****,*****,*****,*****,/1/
,,2010,Indio,Utilities,*****,*****,*****,*****,*****,/1/
,,2010,Indio,Construction,16311122,16008568,16712176,18500186,67532052,
,,2010,Indio,Manufacturing,3067513,2949605,3114496,3011957,12143571,
,,2010,Indio,Wholesale Trade,4844844,4792535,5053895,5157623,19848897,
,,2010,Indio,Retail Trade,16917480,17833578,16860331,17874701,69486090,
,,2010,Indio,Transportation and Warehousing,597837,833039,802029,1100489,3333394,
,,2010,Indio,Information,*****,*****,*****,*****,*****,/1/
,,2010,Indio,Finance and Insurance,1970671,2038585,1944816,1978708,7932780,
,,2010,Indio,Real Estate and Rental and Leasing,2983024,3722328,3672610,3648525,14026487,
,,2010,Indio,"Professional, Scientific, and Technical Services",3388602,3724813,3537608,4130600,14781623,
,,2010,Indio,Management of Companies and Enterprises,*****,*****,*****,*****,*****,/1/
,,2010,Indio,Administrative and Support and Waste Management and Remediation Services,6972610,7679276,7565580,8603329,30820795,
,,2010,Indio,Educational Services,1020508,1056551,972522,1070921,4120502,
,,2010,Indio,Health Care and Social Assistance,8580589,9019622,9720218,11003245,38323674,
,,2010,Indio,"Arts, Entertainment, and Recreation",2973161,2586421,2173032,2749089,10481703,
,,2010,Indio,Accommodation and Food Services,6542500,6406106,5327600,5766626,24042832,
,,2010,Indio,Other Services (except Public Administration),4789259,4995969,4684058,5193920,19663206,
,,2010,Indio,Federal Government,1429732,1615192,1434921,1546002,6025847,
,,2010,Indio,State Government,*****,*****,*****,*****,*****,/1/
,,2010,Indio,Local Government,43438756,36593839,23317328,29009150,132359073,
,,2010,Indio,Not Elsewhere Classified,212123,207265,197160,735849,1352397,
,,2010,La Quinta,"Agriculture, Forestry, Fishing and Hunting",*****,*****,*****,*****,*****,/1/
,,2010,La Quinta,Construction,3137380,3740785,2778650,4238059,13894874,
,,2010,La Quinta,Manufacturing,416903,421805,384680,480640,1704028,
,,2010,La Quinta,Wholesale Trade,272168,340779,718249,1037676,2368872,
,,2010,La Quinta,Retail Trade,16827155,16894091,15839294,17728827,67289367,
,,2010,La Quinta,Transportation and Warehousing,97901,123695,119156,209676,550428,
,,2010,La Quinta,Information,606039,593600,535117,596923,2331679,
,,2010,La Quinta,Finance and Insurance,2729898,2009009,1999975,2346361,9085243,
,,2010,La Quinta,Real Estate and Rental and Leasing,1375045,1191461,1362378,1373269,5302153,
,,2010,La Quinta,"Professional, Scientific, and Technical Services",3310419,3628437,3141144,4774123,14854123,
,,2010,La Quinta,Management of Companies and Enterprises,*****,*****,*****,*****,*****,/1/
,,2010,La Quinta,Administrative and Support and Waste Management and Remediation Services,2331769,2489572,2444341,2694159,9959841,
,,2010,La Quinta,Educational Services,466054,504615,303671,413710,1688050,
,,2010,La Quinta,Health Care and Social Assistance,3023178,3597545,3679190,3751696,14051609,
,,2010,La Quinta,"Arts, Entertainment, and Recreation",6617536,6552798,4910950,6807389,24888673,
,,2010,La Quinta,Accommodation and Food Services,25092377,25310257,21143348,24538893,96084875,
,,2010,La Quinta,Other Services (except Public Administration),2104483,2227778,1967248,2157187,8456696,
,,2010,La Quinta,Federal Government,*****,*****,*****,*****,*****,/1/
,,2010,La Quinta,Local Government,25192150,22289047,13815477,18972182,80268856,
,,2010,La Quinta,Not Elsewhere Classified,264939,347681,317837,785531,1715988,
,,2010,Palm Desert,Utilities,*****,*****,*****,*****,*****,/1/
,,2010,Palm Desert,Construction,14898745,13730342,13674647,15226079,57529813,
,,2010,Palm Desert,Manufacturing,2479152,2521303,2219194,2504571,9724220,
,,2010,Palm Desert,Wholesale Trade,5338600,5727819,5216817,5731346,22014582,
,,2010,Palm Desert,Retail Trade,27518656,28452047,27377187,37287492,120635382,
,,2010,Palm Desert,Transportation and Warehousing,1336107,1420482,1363740,1527790,5648119,
,,2010,Palm Desert,Information,9548350,8721474,9330933,9822493,37423250,
,,2010,Palm Desert,Finance and Insurance,13481156,13738473,13432200,16196068,56847897,
,,2010,Palm Desert,Real Estate and Rental and Leasing,4551295,5208019,4734055,5683334,20176703,
,,2010,Palm Desert,"Professional, Scientific, and Technical Services",13915115,15415644,14426625,19420819,63178203,
,,2010,Palm Desert,Management of Companies and Enterprises,1910168,1932063,2124814,1740976,7708021,
,,2010,Palm Desert,Administrative and Support and Waste Management and Remediation Services,20326542,19665024,17186097,19223420,76401083,
,,2010,Palm Desert,Educational Services,2002662,2271014,2129892,2473411,8876979,
,,2010,Palm Desert,Health Care and Social Assistance,55115062,63507249,62977826,68539132,250139269,
,,2010,Palm Desert,"Arts, Entertainment, and Recreation",14345485,14099057,10884305,14957176,54286023,
,,2010,Palm Desert,Accommodation and Food Services,26985622,28374411,24169653,26787219,106316905,
,,2010,Palm Desert,Other Services (except Public Administration),11783406,12256317,11490897,12324665,47855285,
,,2010,Palm Desert,Federal Government,*****,*****,*****,*****,*****,/1/
,,2010,Palm Desert,Local Government,24102126,20059629,12927610,16608024,73697389,
,,2010,Palm Desert,Not Elsewhere Classified,605169,595438,471890,1179539,2852036,
,,2010,Palm Springs,"Agriculture, Forestry, Fishing and Hunting",*****,*****,*****,*****,*****,/1/
,,2010,Palm Springs,"Mining, Quarrying, and Oil and Gas Extraction",*****,*****,*****,*****,*****,/1/
,,2010,Palm Springs,Utilities,*****,*****,*****,*****,*****,/1/
,,2010,Palm Springs,Construction,11521709,12230347,11997229,13372920,49122205,
,,2010,Palm Springs,Manufacturing,5077955,5895188,6298126,4346502,21617771,
,,2010,Palm Springs,Wholesale Trade,3221807,3308586,2897399,3324161,12751953,
,,2010,Palm Springs,Retail Trade,13527959,13478323,12979637,14350761,54336680,
,,2010,Palm Springs,Transportation and Warehousing,9252320,9523722,8607682,10219937,37603661,
,,2010,Palm Springs,Information,6854481,6349015,6912477,7090133,27206106,
,,2010,Palm Springs,Finance and Insurance,4266428,4399160,4277820,5084745,18028153,
,,2010,Palm Springs,Real Estate and Rental and Leasing,4406314,4855703,4332934,5382302,18977253,
,,2010,Palm Springs,"Professional, Scientific, and Technical Services",7861131,8091604,7431872,10472605,33857212,
,,2010,Palm Springs,Management of Companies and Enterprises,*****,*****,*****,*****,*****,/1/
,,2010,Palm Springs,Administrative and Support and Waste Management and Remediation Services,5678871,6289947,6656806,7575037,26200661,
,,2010,Palm Springs,Educational Services,1075297,1043913,1008412,1005006,4132628,
,,2010,Palm Springs,Health Care and Social Assistance,56071827,58240930,61739517,67457179,243509453,
,,2010,Palm Springs,"Arts, Entertainment, and Recreation",3437040,4578540,3182977,3567723,14766280,
,,2010,Palm Springs,Accommodation and Food Services,21766071,23297402,19159708,21601795,85824976,
,,2010,Palm Springs,Other Services (except Public Administration),5024021,5157922,5263257,5619052,21064252,
,,2010,Palm Springs,Federal Government,2983106,3694821,3178554,3572288,13428769,
,,2010,Palm Springs,State Government,*****,*****,*****,*****,*****,/1/
,,2010,Palm Springs,Local Government,38391422,36313183,32000895,32125980,138831480,
,,2010,Palm Springs,Not Elsewhere Classified,624027,363809,326351,798254,2112441,
,,2010,Rancho Mirage,"Agriculture, Forestry, Fishing and Hunting",*****,*****,*****,*****,*****,/1/
,,2010,Rancho Mirage,Construction,1025453,1262967,1101724,1343105,4733249,
,,2010,Rancho Mirage,Manufacturing,159165,143523,134627,146886,584201,
,,2010,Rancho Mirage,Wholesale Trade,2053521,1981811,2001551,2044313,8081196,
,,2010,Rancho Mirage,Retail Trade,7937737,8347780,7720934,8840981,32847432,
,,2010,Rancho Mirage,Transportation and Warehousing,*****,*****,*****,*****,*****,/1/
,,2010,Rancho Mirage,Information,1168794,1154454,1164369,1278091,4765708,
,,2010,Rancho Mirage,Finance and Insurance,3547576,3761897,3479346,3685334,14474153,
,,2010,Rancho Mirage,Real Estate and Rental and Leasing,1496425,1569944,1605785,1796656,6468810,
,,2010,Rancho Mirage,"Professional, Scientific, and Technical Services",5386155,6036240,5513224,6269514,23205133,
,,2010,Rancho Mirage,Administrative and Support and Waste Management and Remediation Services,4466927,3801540,3897765,4391377,16557609,
,,2010,Rancho Mirage,Educational Services,*****,*****,*****,*****,*****,/1/
,,2010,Rancho Mirage,Health Care and Social Assistance,26942645,29752040,31413596,37151516,125259797,
,,2010,Rancho Mirage,"Arts, Entertainment, and Recreation",7042593,6502059,4258711,6750138,24553501,
,,2010,Rancho Mirage,Accommodation and Food Services,13848493,18218397,13975003,16732741,62774634,
,,2010,Rancho Mirage,Other Services (except Public Administration),2994019,2989490,2757416,3100821,11841746,
,,2010,Rancho Mirage,Federal Government,*****,*****,*****,*****,*****,/1/
,,2010,Rancho Mirage,Local Government,*****,*****,*****,*****,*****,/1/
,,2010,Rancho Mirage,Not Elsewhere Classified,569840,341717,397679,671693,1980929,
,,2011,Cathedral City,"Agriculture, Forestry, Fishing and Hunting",*****,*****,*****,*****,*****,YES
,,2011,Cathedral City,Utilities,*****,*****,*****,*****,*****,YES
,,2011,Cathedral City,Construction,3897887,4207753,4519159,4425460,17050259,
,,2011,Cathedral City,Manufacturing,1498446,1672015,1759908,1553078,6483447,
,,2011,Cathedral City,Wholesale Trade,786169,799584,765726,794756,3146235,
,,2011,Cathedral City,Retail Trade,19465011,19279244,19448319,19115633,77308207,
,,2011,Cathedral City,Transportation and Warehousing,305216,294738,268034,380806,1248794,
,,2011,Cathedral City,Information,500517,415172,417226,299980,1632895,
,,2011,Cathedral City,Finance and Insurance,1364149,1457450,1414161,1873205,6108965,
,,2011,Cathedral City,Real Estate and Rental and Leasing,1719170,1953240,1895661,1941920,7509991,
,,2011,Cathedral City,"Professional, Scientific, and Technical Services",1051904,1010040,1124823,1166146,4352913,
,,2011,Cathedral City,Management of Companies and Enterprises,*****,*****,*****,*****,*****,YES
,,2011,Cathedral City,Administrative and Support and Waste Management and Remediation Services,5846049,5703050,4766632,4094405,20410136,
,,2011,Cathedral City,Educational Services,*****,*****,*****,*****,*****,YES
,,2011,Cathedral City,Health Care and Social Assistance,2930987,3007049,2931259,2996707,11866002,
,,2011,Cathedral City,"Arts, Entertainment, and Recreation",501873,559305,426275,485049,1972502,
,,2011,Cathedral City,Accommodation and Food Services,5829387,5795743,5276002,5472365,22373497,
,,2011,Cathedral City,Other Services (except Public Administration),5284106,5464266,5313472,5198902,21260746,
,,2011,Cathedral City,Federal Government,*****,*****,*****,*****,*****,YES
,,2011,Cathedral City,State Government,*****,*****,*****,*****,*****,YES
,,2011,Cathedral City,Local Government,18836193,14996924,10636277,11885821,56355215,
,,2011,Cathedral City,Not Elsewhere Classified,169989,253393,191511,758444,1373337,
,,2011,Coachella,"Agriculture, Forestry, Fishing and Hunting",7347471,7889591,7872203,8677929,31787194,
,,2011,Coachella,Construction,2277679,2673348,2655893,2665571,10272491,
,,2011,Coachella,Manufacturing,7534098,6079746,6923978,6708171,27245993,
,,2011,Coachella,Wholesale Trade,5278402,2458418,8778197,5691461,22206478,
,,2011,Coachella,Retail Trade,6454962,6202217,6350399,5715445,24723023,
,,2011,Coachella,Transportation and Warehousing,711814,811831,974522,941823,3439990,
,,2011,Coachella,Information,*****,*****,*****,*****,*****,YES
,,2011,Coachella,Finance and Insurance,469622,559890,546317,506035,2081864,
,,2011,Coachella,Real Estate and Rental and Leasing,454040,510795,473091,557253,1995179,
,,2011,Coachella,"Professional, Scientific, and Technical Services",254248,253723,200303,265567,973841,
,,2011,Coachella,Management of Companies and Enterprises,*****,*****,*****,*****,*****,YES
,,2011,Coachella,Administrative and Support and Waste Management and Remediation Services,352688,424678,485764,407735,1670865,
