CalendarYear,Quarter,QuarterMonthFrom,QuarterMonthTo,County,City,RetailandFoodServicesTaxableTransactions,TotalAllOutletsTaxableTransactions,PerCapita
2016,Q2,4,6,Imperial,El Centro,195251000,237547662,5258.96
2016,Q2,4,6,Imperial,Holtville,3655363,6303410,1034.53
2016,Q2,4,6,Imperial,Imperial,30697144,42229626,2324.77
2016,Q2,4,6,Imperial,IMPERIAL COUNTY,391792967,582371299,3133.87
2016,Q2,4,6,Imperial,Westmorland,2628757,2628757,1165.22
2016,Q2,4,6,Inyo,Bishop,35410253,41868952,10543.67
2016,Q2,4,6,Inyo,INYO COUNTY,61898680,86380706,4631.67
2016,Q2,4,6,Kern,Arvin,9640914,17824919,849.69
2016,Q2,4,6,Kern,Bakersfield,1172853406,1452389168,3831.04
2016,Q2,4,6,Kern,California City,8230436,8666777,619.4
2016,Q2,4,6,Kern,Delano,105474720,138978736,2622.28
2016,Q2,4,6,Kern,KERN COUNTY,2158815451,3764031039,4245.91
2016,Q2,4,6,Kern,Maricopa,558200,558200,489.64
2016,Q2,4,6,Kern,McFarland,5852766,7798723,532.04
2016,Q2,4,6,Kern,Ridgecrest,62241958,68116476,2427.18
2016,Q2,4,6,Kern,Shafter,150457395,324163761,17961.2
2016,Q2,4,6,Kern,Taft,17747006,26990362,2869.78
2016,Q2,4,6,Kern,Tehachapi,50730021,53433415,4373.69
2016,Q2,4,6,Kern,Wasco,24364843,29042501,1097.14
2016,Q2,4,6,Kings,Avenal,5186224,6038318,488.02
2016,Q2,4,6,Kings,Corcoran,11812718,22271468,981.51
2016,Q2,4,6,Kings,Hanford,184653919,228440427,4090.98
2016,Q2,4,6,Kings,KINGS COUNTY,272714122,419028796,2786.59
2016,Q2,4,6,Kings,Lemoore,28325435,39076455,1491.52
2016,Q2,4,6,Lake,Clearlake,33103590,34971462,2260.89
2016,Q2,4,6,Lake,LAKE COUNTY,116669592,152376350,2369.55
2016,Q2,4,6,Lake,Lakeport,25998369,27977001,5871.35
2016,Q2,4,6,Lassen,LASSEN COUNTY,52237148,72195722,2345.54
2016,Q2,4,6,Lassen,Susanville,33002392,34856059,2385.11
2016,Q2,4,6,Los Angeles,Agoura Hills,70703126,87928821,4145.43
2016,Q2,4,6,Los Angeles,Alhambra,313906211,353526409,4073.72
2016,Q2,4,6,Los Angeles,Arcadia,214184418,242427006,4249.37
2016,Q2,4,6,Los Angeles,Artesia,46753590,55027117,3259.32
2016,Q2,4,6,Los Angeles,Avalon,20742260,22502704,6118.19
2016,Q2,4,6,Los Angeles,Azusa,92137731,116833663,2360.99
2016,Q2,4,6,Los Angeles,Baldwin Park,110473927,133365971,1784.44
2016,Q2,4,6,Los Angeles,Bell,35638043,47592112,1296.22
2016,Q2,4,6,Los Angeles,Bell Gardens,53735609,61270697,802.36
2016,Q2,4,6,Los Angeles,Bellflower,109922161,128014742,2980.41
2016,Q2,4,6,Los Angeles,Beverly Hills,577571106,697902187,20076.0
2016,Q2,4,6,Los Angeles,Bradbury,164237,202317,180.15
2016,Q2,4,6,Los Angeles,Burbank,554053056,712165910,6775.43
2016,Q2,4,6,Los Angeles,Calabasas,72588897,103431692,4262.93
2016,Q2,4,6,Los Angeles,Carson,353862748,511900979,5446.16
2016,Q2,4,6,Los Angeles,Cerritos,560331532,704410530,14255.85
2016,Q2,4,6,Los Angeles,Claremont,72628825,80535613,2223.63
2016,Q2,4,6,Los Angeles,Commerce,248056806,414468053,31573.7
2016,Q2,4,6,Los Angeles,Compton,126168486,175434630,1733.09
2016,Q2,4,6,Los Angeles,Covina,185194878,207235073,4204.31
2016,Q2,4,6,Los Angeles,Cudahy,15354644,26447288,1075.0
2016,Q2,4,6,Los Angeles,Culver City,372804322,431504373,10668.12
2016,Q2,4,6,Los Angeles,Diamond Bar,62407065,107688144,1886.58
2016,Q2,4,6,Los Angeles,Downey,331541125,411529908,3604.18
2016,Q2,4,6,Los Angeles,Duarte,104731638,119567594,5391.51
2016,Q2,4,6,Los Angeles,El Monte,318255158,368969016,3239.83
2016,Q2,4,6,Los Angeles,El Segundo,165412961,238758280,14343.28
2016,Q2,4,6,Los Angeles,Gardena,196112036,242683536,3992.49
2016,Q2,4,6,Los Angeles,Glendale,817564287,972190189,4820.74
2016,Q2,4,6,Los Angeles,Glendora,166497467,185371098,3540.18
2016,Q2,4,6,Los Angeles,Hawaiian Gardens,17912209,20283798,1358.95
2016,Q2,4,6,Los Angeles,Hawthorne,252250933,310453344,3527.75
2016,Q2,4,6,Los Angeles,Hermosa Beach,55085448,62986965,3180.99
2016,Q2,4,6,Los Angeles,Hidden Hills,94645,94645,50.55
2016,Q2,4,6,Los Angeles,Huntington Park,125650012,152008231,2545.43
2016,Q2,4,6,Los Angeles,Industry,409409404,682728598,1548137.41
2016,Q2,4,6,Los Angeles,Inglewood,231176347,300373020,2575.03
2016,Q2,4,6,Los Angeles,Irwindale,28973520,86292600,60984.16
2016,Q2,4,6,Los Angeles,La Canada-Flintridge,56806472,64511532,3138.33
2016,Q2,4,6,Los Angeles,La Habra Heights,127421,964776,176.73
2016,Q2,4,6,Los Angeles,La Mirada,155441015,232682725,2965.2
2016,Q2,4,6,Los Angeles,La Puente,61076329,66551894,1340.71
2016,Q2,4,6,Los Angeles,La Verne,67257509,89572256,570.18
2016,Q2,4,6,Los Angeles,Lakewood,286403729,297446110,7340.54
2016,Q2,4,6,Los Angeles,Lancaster,330839535,438297072,13201.71
2016,Q2,4,6,Los Angeles,Lawndale,53418894,61808695,1845.25
2016,Q2,4,6,Los Angeles,Lomita,31749732,36966171,1821.89
2016,Q2,4,6,Los Angeles,Long Beach,984305878,1264955697,2608.38
2016,Q2,4,6,Los Angeles,Los Angeles,8634982363,11358039833,2817.74
2016,Q2,4,6,Los Angeles,LOS ANGELES COUNTY,27505670439,38618210078,3770.81
2016,Q2,4,6,Los Angeles,Lynwood,71814971,83203938,1147.56
2016,Q2,4,6,Los Angeles,Malibu,72246917,79215528,6234.49
2016,Q2,4,6,Los Angeles,Manhattan Beach,167851111,193977190,5495.57
2016,Q2,4,6,Los Angeles,Maywood,22053785,27547745,976.21
2016,Q2,4,6,Los Angeles,Monrovia,169392943,215628266,5745.33
2016,Q2,4,6,Los Angeles,Montebello,213371867,281693473,4406.69
2016,Q2,4,6,Los Angeles,Monterey Park,104161286,131392290,2141.82
2016,Q2,4,6,Los Angeles,Norwalk,182153275,215566800,2047.32
2016,Q2,4,6,Los Angeles,Palmdale,356194560,397580703,2483.76
2016,Q2,4,6,Los Angeles,Palos Verdes Estates,2705597,6196870,451.93
2016,Q2,4,6,Los Angeles,Paramount,96669323,160647019,2848.35
2016,Q2,4,6,Los Angeles,Pasadena,605672110,736810736,5224.75
2016,Q2,4,6,Los Angeles,Pico Rivera,126597024,189201170,2943.75
2016,Q2,4,6,Los Angeles,Pomona,208860167,341311979,2193.46
2016,Q2,4,6,Los Angeles,Rancho Palos Verdes,24913742,54143806,1257.95
2016,Q2,4,6,Los Angeles,Redondo Beach,199135666,226594133,3260.62
2016,Q2,4,6,Los Angeles,Rolling Hills,46485,248474,127.88
2016,Q2,4,6,Los Angeles,Rolling Hills Estates,23004098,24814195,3090.95
2016,Q2,4,6,Los Angeles,Rosemead,95892012,107108063,1939.27
2016,Q2,4,6,Los Angeles,San Dimas,99513065,127497177,3734.1
2016,Q2,4,6,Los Angeles,San Fernando,90666015,112735520,4595.26
2016,Q2,4,6,Los Angeles,San Gabriel,73014569,87724150,2170.1
2016,Q2,4,6,Los Angeles,San Marino,9257568,11324671,834.78
2016,Q2,4,6,Los Angeles,Santa Clarita,637282124,784467021,3572.07
2016,Q2,4,6,Los Angeles,Santa Fe Springs,145045020,550768572,29837.4
2016,Q2,4,6,Los Angeles,Santa Monica,604622940,797963734,8521.61
2016,Q2,4,6,Los Angeles,Sierra Madre,5807656,6734667,611.51
2016,Q2,4,6,Los Angeles,Signal Hill,329312931,387182230,33169.04
2016,Q2,4,6,Los Angeles,South El Monte,56641360,105757932,5081.09
2016,Q2,4,6,Los Angeles,South Gate,178836857,230270635,2312.46
2016,Q2,4,6,Los Angeles,South Pasadena,41370844,48666787,1869.78
2016,Q2,4,6,Los Angeles,Temple City,37624323,42313123,1158.18
2016,Q2,4,6,Los Angeles,Torrance,798744949,1037237179,7047.64
2016,Q2,4,6,Los Angeles,Vernon,24471570,131490915,626147.21
2016,Q2,4,6,Los Angeles,Walnut,34448770,49131664,1629.46
2016,Q2,4,6,Los Angeles,West Covina,353436585,382547516,3546.27
2016,Q2,4,6,Los Angeles,West Hollywood,293771214,353850641,9850.25
2016,Q2,4,6,Los Angeles,Westlake Village,74278575,97592437,11640.31
2016,Q2,4,6,Los Angeles,Whittier,173652595,205358692,2324.61
2016,Q2,4,6,Madera,Chowchilla,23056142,34505445,1860.43
2016,Q2,4,6,Madera,Madera,126359398,167383822,2556.49
2016,Q2,4,6,Madera,MADERA COUNTY,274300354,410852915,2644.7
2016,Q2,4,6,Marin,Belvedere,149824,1278942,591.55
2016,Q2,4,6,Marin,Corte Madera,118981857,141250352,15116.69
2016,Q2,4,6,Marin,Fairfax,12688666,13746241,1851.09
2016,Q2,4,6,Marin,Larkspur,43291861,56477195,4538.14
2016,Q2,4,6,Marin,MARIN COUNTY,1004566326,1299842103,4956.04
2016,Q2,4,6,Marin,Mill Valley,52501237,59914172,4026.49
2016,Q2,4,6,Marin,Novato,155092443,186743766,3410.9
2016,Q2,4,6,Marin,Ross,581804,1085347,429.5
2016,Q2,4,6,Marin,San Anselmo,21071369,24639273,1914.91
2016,Q2,4,6,Marin,San Rafael,364290341,453669422,7488.51
2016,Q2,4,6,Marin,Sausalito,38915814,49327718,6834.93
2016,Q2,4,6,Marin,Tiburon,11723236,14697253,1546.59
2016,Q2,4,6,Mariposa,MARIPOSA COUNTY,41128596,52825083,2909.03
2016,Q2,4,6,Mendocino,Fort Bragg,31145898,36128867,4709.18
2016,Q2,4,6,Mendocino,MENDOCINO COUNTY,285641681,381031499,4311.38
2016,Q2,4,6,Mendocino,Point Arena,1659124,1853284,4136.79
2016,Q2,4,6,Mendocino,Ukiah,108144056,122845070,7589.58
2016,Q2,4,6,Mendocino,Willits,33309696,41210118,8446.42
2016,Q2,4,6,Merced,Atwater,52929481,59283727,1972.11
2016,Q2,4,6,Merced,Dos Palos,4139583,7606234,1414.32
2016,Q2,4,6,Merced,Gustine,3553940,4631591,792.8
2016,Q2,4,6,Merced,Livingston,23956739,26308694,1899.68
2016,Q2,4,6,Merced,Los Banos,76846710,85889521,2182.2
2016,Q2,4,6,Merced,Merced,225834960,265963174,3167.66
2016,Q2,4,6,Merced,MERCED COUNTY,498037683,712076965,2621.98
2016,Q2,4,6,Modoc,Alturas,8603420,11017519,4104.88
2016,Q2,4,6,Modoc,MODOC COUNTY,10925793,27759748,2880.23
2016,Q2,4,6,Mono,Mammoth Lakes,26164099,35410644,4413.09
2016,Q2,4,6,Mono,MONO COUNTY,38391534,58926615,4294.62
2016,Q2,4,6,Monterey,Carmel,48300179,51726385,13495.01
2016,Q2,4,6,Monterey,Del Rey Oaks,8594891,9628777,5779.57
2016,Q2,4,6,Monterey,Gonzales,8177995,27035771,3190.81
2016,Q2,4,6,Monterey,Greenfield,20947124,30543963,1750.77
2016,Q2,4,6,Monterey,King City,18494207,28270676,1987.95
2016,Q2,4,6,Monterey,Marina,44038635,48001595,2287.75
2016,Q2,4,6,Monterey,Monterey,142878743,191018651,6676.63
2016,Q2,4,6,Monterey,MONTEREY COUNTY,1201817003,1724017105,3943.51
2016,Q2,4,6,Monterey,Pacific Grove,32736131,35786438,2331.06
2016,Q2,4,6,Monterey,Salinas,494797496,628053910,3899.93
2016,Q2,4,6,Monterey,Sand City,46672316,54913145,144128.98
2016,Q2,4,6,Monterey,Seaside,144978349,162164317,4759.59
2016,Q2,4,6,Monterey,Soledad,17533595,18243392,713.85
2016,Q2,4,6,Napa,American Canyon,41443633,53522384,2626.99
2016,Q2,4,6,Napa,Calistoga,15134483,22674151,4377.24
2016,Q2,4,6,Napa,Napa,288652039,350937100,4355.35
2016,Q2,4,6,Napa,NAPA COUNTY,498862624,847379871,5966.28
2016,Q2,4,6,Napa,St. Helena,43267679,69098123,11508.68
2016,Q2,4,6,Napa,Yountville,23266445,30542786,10225.23
2016,Q2,4,6,Nevada,Grass Valley,106682896,124575543,9616.02
2016,Q2,4,6,Nevada,Nevada City,16834751,21397943,6563.78
2016,Q2,4,6,Nevada,NEVADA COUNTY,237444372,336405802,3429.38
2016,Q2,4,6,Nevada,Truckee,56168447,74036196,4816.92
2016,Q2,4,6,Orange,Aliso Viejo,103053622,119379877,2363.53
2016,Q2,4,6,Orange,Anaheim,905529272,1724765838,4815.95
2016,Q2,4,6,Orange,Brea,311508640,445477780,10191.66
2016,Q2,4,6,Orange,Buena Park,338488242,452139552,5424.78
2016,Q2,4,6,Orange,Costa Mesa,988453506,1176616380,10266.88
2016,Q2,4,6,Orange,Cypress,165774042,250277583,5031.41
2016,Q2,4,6,Orange,Dana Point,78741399,116690649,3492.16
2016,Q2,4,6,Orange,Fountain Valley,219539948,263348059,4643.44
2016,Q2,4,6,Orange,Fullerton,345113023,448303165,3146.93
2016,Q2,4,6,Orange,Garden Grove,361755523,462233676,2607.02
2016,Q2,4,6,Orange,Huntington Beach,656072955,827014638,4236.49
2016,Q2,4,6,Orange,Irvine,835245636,1340551157,5188.17
2016,Q2,4,6,Orange,La Habra,181267872,220888681,9352.95
2016,Q2,4,6,Orange,La Palma,40608302,55487575,1808.53
2016,Q2,4,6,Orange,Laguna Beach,87127532,121561923,1837.89
2016,Q2,4,6,Orange,Laguna Hills,100130787,125647571,7749.8
2016,Q2,4,6,Orange,Laguna Niguel,217231151,251643077,4054.57
2016,Q2,4,6,Orange,Laguna Woods,19576231,20251063,241.34
2016,Q2,4,6,Orange,Lake Forest,218142933,315423708,19644.0
2016,Q2,4,6,Orange,Los Alamitos,50989822,68589934,5843.4
2016,Q2,4,6,Orange,Mission Viejo,316831955,378826733,3917.5
2016,Q2,4,6,Orange,Newport Beach,560413811,770917358,9148.18
2016,Q2,4,6,Orange,Orange,583201368,901565138,6375.08
2016,Q2,4,6,Orange,ORANGE COUNTY,10600305066,15680839203,4926.41
2016,Q2,4,6,Orange,Placentia,92541513,142633534,2729.14
2016,Q2,4,6,Orange,Rancho Santa Margarita,113035460,140216882,2890.11
2016,Q2,4,6,Orange,San Clemente,158218951,191152868,2885.54
2016,Q2,4,6,Orange,San Juan Capistrano,149462626,179022346,4961.12
2016,Q2,4,6,Orange,Santa Ana,739478984,1040473470,3034.06
2016,Q2,4,6,Orange,Seal Beach,79067494,85151520,3395.46
2016,Q2,4,6,Orange,Stanton,71519182,89070633,2240.71
2016,Q2,4,6,Orange,Tustin,426093286,503245317,6083.94
2016,Q2,4,6,Orange,Villa Park,4215057,5055575,849.96
2016,Q2,4,6,Orange,Westminster,318542680,366250508,3893.25
2016,Q2,4,6,Orange,Yorba Linda,117764518,145437115,2150.25
2016,Q2,4,6,Placer,Auburn,145765873,163160532,11596.34
2016,Q2,4,6,Placer,Colfax,21662570,26266341,12701.32
2016,Q2,4,6,Placer,Lincoln,64970248,72496555,1531.43
2016,Q2,4,6,Placer,Loomis,11102162,25732813,3845.3
2016,Q2,4,6,Placer,PLACER COUNTY,1719085380,2254476243,6031.3
2016,Q2,4,6,Placer,Rocklin,212268691,272690573,4518.41
2016,Q2,4,6,Placer,Roseville,941928784,1118665365,8343.7
2016,Q2,4,6,Plumas,PLUMAS COUNTY,31580986,57853006,2910.25
2016,Q2,4,6,Plumas,Portola,3287051,4485260,2057.45
2016,Q2,4,6,Riverside,Banning,39698562,45346891,1470.67
2016,Q2,4,6,Riverside,Beaumont,89538785,103908419,2303.03
2016,Q2,4,6,Riverside,Blythe,32505255,37187364,1876.91
2016,Q2,4,6,Riverside,Calimesa,14255309,15644977,1887.43
2016,Q2,4,6,Riverside,Canyon Lake,4485328,5432684,508.63
2016,Q2,4,6,Riverside,Cathedral City,169107792,195972204,3611.65
2016,Q2,4,6,Riverside,Coachella,59725232,75539678,1663.61
2016,Q2,4,6,Riverside,Corona,497959763,871931786,5295.37
2016,Q2,4,6,Riverside,Desert Hot Springs,29261233,32117954,1105.68
2016,Q2,4,6,Riverside,Eastvale,89651641,172582395,2732.37
2016,Q2,4,6,Riverside,Hemet,219960081,255574298,3191.88
2016,Q2,4,6,Riverside,Indian Wells,6674506,22631372,4181.7
2016,Q2,4,6,Riverside,Indio,211892079,254116978,2885.79
2016,Q2,4,6,Riverside,Jurupa Valley,132560341,217426224,2214.63
2016,Q2,4,6,Riverside,La Quinta,159533156,182263968,2987.64
2016,Q2,4,6,Riverside,Lake Elsinore,180207608,207288901,5185.2
2016,Q2,4,6,Riverside,Menifee,137059373,157827181,1773.25
2016,Q2,4,6,Riverside,Moreno Valley,357656688,397590662,1935.84
2016,Q2,4,6,Riverside,Murrieta,284063079,337166972,2962.93
2016,Q2,4,6,Riverside,Norco,112390653,138749746,5158.75
2016,Q2,4,6,Riverside,Palm Desert,324384776,387427710,7852.99
2016,Q2,4,6,Riverside,Palm Springs,203349911,260225593,5577.77
2016,Q2,4,6,Riverside,Perris,145728939,219318970,2974.94
2016,Q2,4,6,Riverside,Rancho Mirage,80291486,116414406,6442.41
2016,Q2,4,6,Riverside,Riverside,1027265904,1397031242,4302.58
2016,Q2,4,6,Riverside,RIVERSIDE COUNTY,5992013577,8561644143,3646.62
2016,Q2,4,6,Riverside,San Jacinto,55273916,61311397,1286.54
2016,Q2,4,6,Riverside,Temecula,600149321,822262833,7539.26
2016,Q2,4,6,Riverside,Wildomar,33268463,37678719,1071.39
2016,Q2,4,6,Sacramento,Citrus Heights,235824990,253511914,2937.87
2016,Q2,4,6,Sacramento,Elk Grove,474213626,528758004,3148.02
2016,Q2,4,6,Sacramento,Folsom,398455910,455609274,5898.16
2016,Q2,4,6,Sacramento,Galt,36718258,49312753,1937.63
2016,Q2,4,6,Sacramento,Isleton,554918,2725314,3221.41
2016,Q2,4,6,Sacramento,Rancho Cordova,246343972,381010257,5276.93
2016,Q2,4,6,Sacramento,Sacramento,1131425230,1660078908,3418.02
2016,Q2,4,6,Sacramento,SACRAMENTO COUNTY,4071938981,5906448661,3950.01
2016,Q2,4,6,San Benito,Hollister,78293080,93043795,2550.26
2016,Q2,4,6,San Benito,SAN BENITO COUNTY,99559369,166273516,2935.2
2016,Q2,4,6,San Benito,San Juan Bautista,3958222,5451198,2957.78
2016,Q2,4,6,San Bernardino,Adelanto,12497512,32379004,966.62
2016,Q2,4,6,San Bernardino,Apple Valley,120251715,128520103,1721.49
2016,Q2,4,6,San Bernardino,Barstow,163916039,168083665,6899.98
2016,Q2,4,6,San Bernardino,Big Bear Lake,37552158,40266980,8209.37
2016,Q2,4,6,San Bernardino,Chino,246119452,539164149,6274.16
2016,Q2,4,6,San Bernardino,Chino Hills,142190620,166465540,2110.73
2016,Q2,4,6,San Bernardino,Colton,144451636,192675398,3611.46
2016,Q2,4,6,San Bernardino,Fontana,586889309,791674204,3771.76
2016,Q2,4,6,San Bernardino,Grand Terrace,10654026,19101915,1551.1
2016,Q2,4,6,San Bernardino,Hesperia,159587571,189851415,2036.46
2016,Q2,4,6,San Bernardino,Highland,47923751,52345872,975.78
2016,Q2,4,6,San Bernardino,Loma Linda,78297544,152714883,6195.58
2016,Q2,4,6,San Bernardino,Montclair,260122277,297768707,7697.06
2016,Q2,4,6,San Bernardino,Needles,9502730,9502730,1887.33
2016,Q2,4,6,San Bernardino,Ontario,1126651692,2009730871,11831.06
2016,Q2,4,6,San Bernardino,Rancho Cucamonga,475877846,635891661,3628.46
2016,Q2,4,6,San Bernardino,Redlands,239432051,282795291,4136.36
2016,Q2,4,6,San Bernardino,Rialto,151978745,240352837,2239.38
2016,Q2,4,6,San Bernardino,San Bernardino,592113823,749334171,3477.33
2016,Q2,4,6,San Bernardino,SAN BERNARDINO COUNTY,6036722686,9300018398,4346.67
2016,Q2,4,6,San Bernardino,Twentynine Palms,23391097,27318561,1045.16
2016,Q2,4,6,San Bernardino,Upland,242064380,300051943,3959.82
2016,Q2,4,6,San Bernardino,Victorville,422404575,459767070,3722.5
2016,Q2,4,6,San Bernardino,Yucaipa,62617776,73756655,1371.47
2016,Q2,4,6,San Bernardino,Yucca Valley,71349259,75164295,3531.99
2016,Q2,4,6,San Diego,Carlsbad,532101189,711541021,6300.72
2016,Q2,4,6,San Diego,Chula Vista,598249379,673668718,2541.47
2016,Q2,4,6,San Diego,Coronado,40933997,74373524,2947.82
2016,Q2,4,6,San Diego,Del Mar,45383079,55760085,13046.34
2016,Q2,4,6,San Diego,El Cajon,415770992,539386554,5270.68
2016,Q2,4,6,San Diego,Encinitas,244077083,279182685,4508.18
2016,Q2,4,6,San Diego,Escondido,610053034,772237281,5122.29
2016,Q2,4,6,San Diego,Imperial Beach,19396742,21084672,768.55
2016,Q2,4,6,San Diego,La Mesa,253288944,272689450,4546.18
2016,Q2,4,6,San Diego,Lemon Grove,96208469,109587275,4118.11
2016,Q2,4,6,San Diego,National City,336404203,387024338,6368.88
2016,Q2,4,6,San Diego,Oceanside,358986505,432823829,2459.95
2016,Q2,4,6,San Diego,Poway,189101424,287822469,5744.61
2016,Q2,4,6,San Diego,San Diego,4223095176,5852547330,4205.39
2016,Q2,4,6,San Diego,SAN DIEGO COUNTY,9701107383,13966842504,4247.03
2016,Q2,4,6,San Diego,San Marcos,286025455,355301318,3808.36
2016,Q2,4,6,San Diego,Santee,168489960,279907953,4931.69
2016,Q2,4,6,San Diego,Solana Beach,58600683,66245468,4909.25
2016,Q2,4,6,San Diego,Vista,253696266,400659725,4051.32
2016,Q2,4,6,SAN FRANCISCO,SAN FRANCISCO,3311359905,4937394049,5697.54
2016,Q2,4,6,San Joaquin,Escalon,16844365,19860286,2811.08
2016,Q2,4,6,San Joaquin,Lathrop,44517654,61074469,2762.05
2016,Q2,4,6,San Joaquin,Lodi,200348109,251733737,3981.93
2016,Q2,4,6,San Joaquin,Manteca,202327716,248407839,3364.09
2016,Q2,4,6,San Joaquin,Ripon,50554503,59065223,4011.49
2016,Q2,4,6,San Joaquin,SAN JOAQUIN COUNTY,1899232944,2818895388,3843.68
2016,Q2,4,6,San Joaquin,Stockton,728186716,976445771,3094.01
2016,Q2,4,6,San Joaquin,Tracy,326661403,395904064,4437.98
2016,Q2,4,6,San Luis Obispo,Arroyo Grande,72779546,79987867,4511.18
2016,Q2,4,6,San Luis Obispo,Atascadero,74317254,83402542,2700.94
2016,Q2,4,6,San Luis Obispo,Grover Beach,23499747,30956880,985.95
2016,Q2,4,6,San Luis Obispo,Morro Bay,34421420,37680399,2812.59
2016,Q2,4,6,San Luis Obispo,Paso Robles,173285996,218040221,20335.77
2016,Q2,4,6,San Luis Obispo,Pismo Beach,62166068,66127493,8083.05
2016,Q2,4,6,San Luis Obispo,San Luis Obispo,300110600,364426119,7902.2
2016,Q2,4,6,San Luis Obispo,SAN LUIS OBISPO COUNTY,901866936,1247776634,4488.77
2016,Q2,4,6,San Mateo,Atherton,856736,3457207,483.52
2016,Q2,4,6,San Mateo,Belmont,54153266,73111239,2626.68
2016,Q2,4,6,San Mateo,Brisbane,32266449,89375109,19020.02
2016,Q2,4,6,San Mateo,Burlingame,186565630,260821616,8774.78
2016,Q2,4,6,San Mateo,Colma,217556970,233579399,154790.85
2016,Q2,4,6,San Mateo,Daly City,227065852,244342671,2238.82
2016,Q2,4,6,San Mateo,East Palo Alto,71733382,80275157,2628.09
2016,Q2,4,6,San Mateo,Foster City,55738205,65948923,1986.35
2016,Q2,4,6,San Mateo,Half Moon Bay,45776124,58855814,4697.94
2016,Q2,4,6,San Mateo,Hillsborough,278539,1646672,140.89
2016,Q2,4,6,San Mateo,Menlo Park,82629718,121397929,3584.97
2016,Q2,4,6,San Mateo,Millbrae,47677867,59297884,2563.01
2016,Q2,4,6,San Mateo,Pacifica,42542633,45212246,1195.9
2016,Q2,4,6,San Mateo,Portola Valley,2747632,4865044,1024.0
2016,Q2,4,6,San Mateo,Redwood City,345426170,479639703,5577.72
2016,Q2,4,6,San Mateo,San Bruno,155853323,167613830,3695.19
2016,Q2,4,6,San Mateo,San Carlos,149365054,215481233,7428.33
2016,Q2,4,6,San Mateo,San Mateo,335944936,401794983,3913.87
2016,Q2,4,6,San Mateo,SAN MATEO COUNTY,2607967252,3896239901,5086.2
2016,Q2,4,6,San Mateo,South San Francisco,196071552,331696862,5135.81
2016,Q2,4,6,San Mateo,Woodside,11089078,12849398,2268.6
2016,Q2,4,6,Santa Barbara,Buellton,38967972,47572080,9596.94
2016,Q2,4,6,Santa Barbara,Carpinteria,30311454,41454422,2976.33
2016,Q2,4,6,Santa Barbara,Goleta,146252567,198840167,6365.94
2016,Q2,4,6,Santa Barbara,Guadalupe,4173948,9173210,1248.39
2016,Q2,4,6,Santa Barbara,Lompoc,81710419,94032398,2131.48
2016,Q2,4,6,Santa Barbara,Santa Barbara,377034747,472292758,5068.06
2016,Q2,4,6,Santa Barbara,SANTA BARBARA COUNTY,1230707891,1736359001,3886.93
2016,Q2,4,6,Santa Barbara,Santa Maria,348356396,456340665,4370.91
2016,Q2,4,6,Santa Barbara,Solvang,22047532,28858960,5294.25
2016,Q2,4,6,Santa Clara,Campbell,188297436,234549412,5507.92
2016,Q2,4,6,Santa Clara,Cupertino,173839984,528687986,9086.32
2016,Q2,4,6,Santa Clara,Gilroy,312485062,363852728,6595.11
2016,Q2,4,6,Santa Clara,Los Altos,51463109,57037656,1819.2
2016,Q2,4,6,Santa Clara,Los Altos Hills,658593,2438908,281.69
2016,Q2,4,6,Santa Clara,Los Gatos,113512752,161770503,5155.86
2016,Q2,4,6,Santa Clara,Milpitas,329062419,497706435,6590.3
2016,Q2,4,6,Santa Clara,Monte Sereno,217478,228905,65.87
2016,Q2,4,6,Santa Clara,Morgan Hill,158583995,195896564,4488.4
2016,Q2,4,6,Santa Clara,Mountain View,282619699,430487263,5524.37
2016,Q2,4,6,Santa Clara,Palo Alto,428107369,609091874,8930.04
2016,Q2,4,6,Santa Clara,San Jose,2585025200,3868395550,3712.13
2016,Q2,4,6,Santa Clara,Santa Clara,549855965,1087172954,8785.09
2016,Q2,4,6,Santa Clara,SANTA CLARA COUNTY,6083164125,10444822218,5417.75
2016,Q2,4,6,Santa Clara,Saratoga,18949452,23559682,779.63
2016,Q2,4,6,Santa Clara,Sunnyvale,391186476,662837179,4467.4
2016,Q2,4,6,Santa Cruz,Capitola,104106621,119900165,11812.82
2016,Q2,4,6,Santa Cruz,Santa Cruz,201120943,244040157,3775.84
2016,Q2,4,6,Santa Cruz,SANTA CRUZ COUNTY,697889702,925473284,3354.35
2016,Q2,4,6,Santa Cruz,Scotts Valley,35018526,44799376,3689.31
2016,Q2,4,6,Santa Cruz,Watsonville,128821727,164634588,3112.71
2016,Q2,4,6,Shasta,Anderson,52860284,61519749,5867.4
2016,Q2,4,6,Shasta,Redding,409323683,523394999,5800.67
2016,Q2,4,6,Shasta,SHASTA COUNTY,546519758,769580776,4309.15
2016,Q2,4,6,Shasta,Shasta Lake,8602609,16043025,1524.56
2016,Q2,4,6,Sierra,Loyalton,770215,791015,1024.63
2016,Q2,4,6,Sierra,SIERRA COUNTY,2605057,4782589,1493.15
